pathway	sequence	100CHE6KO	101CHE6WT	102CHE6WT	103CHE6KO	104CHE6KO	20CMK6KO	21CMK6WT	22CMK6KO	23CMK6WT	24CMK6KO	26CMK6WT	30CMK6KO	32CMK6KO	33CMK6WT	34CMK6KO	36CMK6WT	81CHE6WT	82CHE6WT	84CHE6KO	86CHE6WT	87CHE6KO	88CHE6KO	99CHE6KO	9CMK6KO
PWY-7208	763af2e6cfd1d573893fa6d28aafc4b5	25.429525	31.429750000000002	26.000975	26.572425	40.57295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.858150000000002	14.857700000000001	13.429075000000001	29.429675	34.001275	20.572200000000002	30.28685	0.0
PWY-7208	7e5d7cc681f5a0c25e0816a77d59ffb2	2.85725	7.428850000000001	4.857325	5.428775	7.143125	10.85755	13.7148	27.4296	8.857475	31.429750000000002	13.7148	24.286625	22.000825	10.85755	16.0006	15.714875000000001	12.857625	10.85755	14.000525	6.571675	6.8574	2.85725	10.85755	10.85755
PWY-7208	86681c8e9c64b6683071cf185f9e3419	204.5791	199.721775	116.5758	165.72050000000002	273.72455	324.869325	516.01935	616.59455	530.87705	561.1639	297.439725	542.591775	154.2915	490.3041	178.578125	375.44265	249.1522	218.86535	198.578875	318.29765000000003	294.29675000000003	243.4377	331.44100000000003	243.4377
PWY-7208	8726f3950f95ade7a06f46b7cf3de779	42.2873	63.236657	20.572200000000002	0.0	14.857700000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.051843	35.052743	49.910443	32.378357	16.0006	16.766343	80.380157	0.0
PWY-7208	8db33d54e5184b0f448ae140f793368a	0.0	0.0	0.0	0.0	0.0	18.572125	3.142975	22.286550000000002	5.428775	71.716975	38.8586	0.0	21.7151	4.5716	20.572200000000002	31.715475	18.2864	13.7148	29.14395	0.0	0.0	0.0	0.0	10.286100000000001
PWY-7208	9272935a83a4b015099938a373d42cc5	0.0	0.0	0.0	0.0	0.0	19.052143	23.623743	230.488643	154.66865700000002	132.953557	133.7193	0.0	0.0	120.77024300000001	27.052443000000004	129.524857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.051543
PWY-7208	94be7094bb21b6425f166ebb9f64f64f	9.71465	14.571975	13.7148	21.7151	38.001425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.287150000000004	38.001425	56.859275000000004	28.00105	50.573325000000004	27.4296	16.857775	0.0
PWY-7208	a895f151de7f3a3e9b84e15800425631	82.57452500000001	256.0096	97.71795	97.1465	133.7193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.717125	116.290075	99.146575	38.8586	48.287525	30.8583	149.434175	0.0
PWY-7208	abd40160e03332710641ee74b1b42816	0.0	0.0	0.0	0.0	0.0	41.144400000000005	19.143575000000002	86.003225	27.143875	83.4317	25.71525	90.003375	80.860175	70.002625	81.431625	34.001275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.144325
PWY-7208	b639d3575f66b7b6b5dd908999072997	38.287150000000004	14.571975	16.57205	20.286475	33.429825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.431175	66.85965	116.861525	25.1438	53.716300000000004	18.572125	24.286625	0.0
PWY-7208	b8083ad94a9a412e5d124d68d2da3343	67.2	0.0	0.0	465.59999999999997	12.6	0.0	0.0	0.0	0.0	0.0	0.0	1592.3999999999999	9.0	19.2	118.19999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2	1.7999999999999998
PWY-7208	bac85f511e578b92b4a16264719bdb2d	16.0006	1.1429	18.000675	37.429975	25.71525	125.71900000000001	131.147775	100.5752	130.2906	121.71885	146.005475	132.00495	130.004875	106.2897	118.575875	84.00315	25.429525	10.571825	34.85845	10.000375	10.000375	2.5715250000000003	39.43005	76.86002500000001
PWY-7208	c6f8879689d204423d60258f2759ebf1	7.714575	10.571825	2.000075	7.714575	3.4287	7.143125	14.28625	40.57295	3.4287	35.4299	28.5725	33.71555	31.429750000000002	14.28625	8.0003	14.857700000000001	16.0006	15.714875000000001	29.14395	2.5715250000000003	6.000225	6.000225	9.71465	14.857700000000001
PWY-7208	c9e3a646d6b14e727ec78e0abe6aa878	0.0	11.999699999999999	11.999699999999999	7.9998	7.9998	113.3305	185.3287	515.9870999999999	199.99499999999998	147.9963	143.9964	226.661	313.3255	26.665999999999997	85.3312	62.665099999999995	13.332999999999998	33.332499999999996	65.3317	15.9996	13.332999999999998	7.9998	2.6666	63.9984
PWY-7208	cebb9cfc1d8430f13650adacf98b0a61	0.0	0.0	0.0	0.0	0.0	48.0018	23.143725	67.716825	30.8583	38.572875	20.00075	5.7145	60.5737	18.85785	38.287150000000004	8.857475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.429075000000001
PWY-7208	cfe4029cc35d2695cf0ce8c5ff332956	19.715025	68.00255	31.429750000000002	31.429750000000002	33.429825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.715175000000002	42.001575	29.715400000000002	13.429075000000001	16.857775	9.428925	42.85875	0.0
PWY-7208	d307aef8086bbdb1c3e4f3d5511412dc	3.142975	19.715025	9.1432	7.428850000000001	14.000525	26.2867	12.00045	88.0033	4.00015	92.860625	50.85905	3.142975	2.5715250000000003	54.573475	0.57145	79.43155	44.287375000000004	30.572575	44.858825	13.429075000000001	10.85755	12.00045	19.143575000000002	44.858825
PWY-7208	d6cecaaf52a711cc96417a5334067830	53.14485	76.28857500000001	4.857325	25.71525	45.14455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.28685	24.0009	21.7151	33.71555	34.572725	30.8583	57.71645	0.0
PWY-7208	daac2b933e609bc0b483a4c25c92a055	0.0	0.0	0.0	0.0	0.0	23.143725	27.4296	17.71495	22.286550000000002	26.2867	49.71615	28.00105	28.858225	46.573175	28.858225	27.4296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.286550000000002
PWY-7208	de1be320837d0ac367b4ccef7f7ef44c	0.57145	0.0	0.0	0.0	0.0	44.858825	61.14515	18.2864	1.71435	21.7151	7.428850000000001	83.145975	58.002175	22.858	46.28745	3.7144250000000003	2.000075	0.0	0.857175	0.0	3.142975	3.142975	2.2858	11.143275000000001
PWY-7208	e6380dc8bedb392a5c2139c21c26a7e4	326.8694	0.0	249.1522	294.8682	268.5815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	250.29510000000002	356.58480000000003	642.3098	569.1642	755.4569	252.5809	365.728	0.0
PWY-7208	f3e89fa547a772288e6624c88135a47f	0.0	0.0	0.0	0.0	0.0	78.002925	22.572275	2.5715250000000003	87.43185	11.714725	0.0	147.4341	124.5761	0.0	160.863175	3.7144250000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.857325
PWY-7208	f5b23f626e3f2d2d1213f83c6de3e385	19.143575000000002	11.714725	4.857325	3.7144250000000003	4.00015	26.2867	9.71465	19.715025	6.571675	28.286775000000002	42.001575	19.715025	34.85845	20.572200000000002	32.0012	35.715625	4.5716	4.857325	9.428925	13.429075000000001	16.286325	7.143125	33.429825	12.286175
PWY-7208	ff33233ffebbe6e3720af8bba7e89f08	68.288275	61.430875	41.430125000000004	52.5734	94.28925	28.5725	54.573475	64.28812500000001	88.86047500000001	56.287825	31.144025	47.716075000000004	10.286100000000001	42.573025	13.7148	24.0009	58.85935	46.8589	51.4305	86.28895	84.5746	49.430425	84.860325	14.28625
PWY-7219	20e568023c10eaac834f1c110aacea18	32.0008	636.3235999999999	283.084	177.2352	313.854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.9244	29.539199999999997	59.078399999999995	3.6923999999999997	23.385199999999998	3.6923999999999997	253.54479999999998	0.0
PWY-7219	23fe12a325dfefcdb23447f43b6b896e	123.4332	0.0	132.5764	138.2909	142.8625	206.8649	104.0039	605.737	572.5929	1075.4689	274.296	21.7151	57.145	324.5836	8.0003	798.8871	204.5791	298.2969	548.592	238.86610000000002	302.8685	145.1483	141.7196	774.8862
PWY-7219	288c8176059111c4c7fdfb0cd5afce64	29.14395	25.71525	16.857775	19.715025	26.858150000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.000675	31.715475	32.858375	24.0009	27.4296	14.857700000000001	47.430350000000004	0.0
PWY-7219	2a45f0b7f68a35504402988bcb8eb7fe	0.0	0.0	0.0	0.0	0.0	57.145	17.1435	194.293	42.2873	314.2975	196.5788	36.5728	324.5836	256.0096	69.7169	216.0081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.5746
PWY-7219	343635a5abc8d3b1dbd2b305eb0efe32	18.2864	7.143125	3.7144250000000003	7.428850000000001	19.715025	7.143125	13.7148	7.428850000000001	11.143275000000001	16.0006	22.286550000000002	8.286025	6.571675	6.8574	6.28595	6.28595	24.0009	15.714875000000001	19.143575000000002	30.001125000000002	31.715475	30.001125000000002	22.858	3.7144250000000003
PWY-7219	40c2346925c479d2f90d76aea73b0975	0.857175	5.428775	0.0	0.0	2.000075	19.143575000000002	10.286100000000001	100.289475	6.571675	100.86092500000001	44.00165	2.2858	2.85725	41.144400000000005	2.5715250000000003	74.85995	8.857475	6.571675	8.0003	1.428625	1.71435	2.000075	6.571675	40.287225
PWY-7219	48292bb527301239168556057a7805bb	0.0	0.0	0.0	0.0	0.0	38.8586	46.001725	67.716825	44.00165	64.0024	32.858375	60.5737	13.429075000000001	46.28745	14.000525	31.715475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.572275
PWY-7219	48634a509c9db2a42174d1920e5c3999	89.8484	99.69479999999999	281.85319999999996	12.308	0.0	542.7828	115.69519999999999	209.236	97.2332	601.8611999999999	425.85679999999996	4.9232	0.0	257.2372	2.4616	134.1572	16.0004	49.232	45.53959999999999	205.54359999999997	302.7768	13.538799999999998	18.462	392.62519999999995
PWY-7219	5c5f6d5a2d45a21bc576e475985efa17	10.000375	16.57205	7.143125	24.858075	29.429675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.429675	36.00135	46.8589	22.572275	44.00165	35.144175000000004	21.14365	0.0
PWY-7219	663baa27cddeac43b08f428e96650bf5	32.0012	8.286025	12.857625	10.000375	21.429375	80.860175	123.4332	153.14860000000002	249.437925	234.008775	106.2897	130.576325	141.433875	117.432975	96.57505	158.005925	8.0003	9.428925	7.714575	25.1438	21.429375	20.857925	32.286925000000004	63.716675
PWY-7219	691eeed271e420c8e7a91d5ea0cf5431	30.572575	38.572875	29.14395	19.143575000000002	52.287675	1.428625	1.428625	0.0	3.4287	0.0	6.000225	0.0	0.0	0.0	0.0	1.71435	27.143875	19.4293	30.8583	50.2876	46.001725	32.57265	36.5728	7.143125
PWY-7219	6d5af1db8934361889a6fb8d80c70836	88.0033	69.14545	53.430575000000005	61.14515	96.860775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.717125	47.430350000000004	54.8592	77.7172	72.0027	81.1459	110.004125	0.0
PWY-7219	749f091c6dfc58f7a48d89cf4c0f3049	90.0	0.0	8.4	66.0	27.599999999999998	16.8	110.39999999999999	25.2	22.8	207.6	130.79999999999998	175.2	44.4	19.2	82.8	15.6	97.2	14.399999999999999	12.0	32.4	27.599999999999998	208.79999999999998	157.2	26.4
PWY-7219	763af2e6cfd1d573893fa6d28aafc4b5	25.429525	31.429750000000002	26.000975	26.572425	40.57295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.858150000000002	14.857700000000001	13.429075000000001	29.429675	34.001275	20.572200000000002	30.28685	0.0
PWY-7219	7e5d7cc681f5a0c25e0816a77d59ffb2	2.85725	7.428850000000001	4.857325	5.428775	7.143125	10.85755	13.7148	27.4296	8.857475	31.429750000000002	13.7148	24.286625	22.000825	10.85755	16.0006	15.714875000000001	12.857625	10.85755	14.000525	6.571675	6.8574	2.85725	10.85755	10.85755
PWY-7219	86681c8e9c64b6683071cf185f9e3419	204.5791	199.721775	116.5758	165.72050000000002	273.72455	324.869325	516.01935	616.59455	530.87705	561.1639	297.439725	542.591775	154.2915	490.3041	178.578125	375.44265	249.1522	218.86535	198.578875	318.29765000000003	294.29675000000003	243.4377	331.44100000000003	243.4377
PWY-7219	8726f3950f95ade7a06f46b7cf3de779	44.4	66.396	21.599999999999998	0.0	15.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.604	36.804	52.404	33.995999999999995	16.8	17.604	84.396	0.0
PWY-7219	8db33d54e5184b0f448ae140f793368a	0.0	0.0	0.0	0.0	0.0	18.572125	3.142975	22.286550000000002	5.428775	71.716975	38.8586	0.0	21.7151	4.5716	20.572200000000002	31.715475	18.2864	13.7148	29.14395	0.0	0.0	0.0	0.0	10.286100000000001
PWY-7219	9272935a83a4b015099938a373d42cc5	0.0	0.0	0.0	0.0	0.0	19.052143	23.623743	230.488643	154.66865700000002	132.953557	133.7193	0.0	0.0	120.77024300000001	27.052443000000004	129.524857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.051543
PWY-7219	94be7094bb21b6425f166ebb9f64f64f	9.71465	14.571975	13.7148	21.7151	38.001425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.287150000000004	38.001425	56.859275000000004	28.00105	50.573325000000004	27.4296	16.857775	0.0
PWY-7219	a895f151de7f3a3e9b84e15800425631	82.57452500000001	256.0096	97.71795	97.1465	133.7193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.717125	116.290075	99.146575	38.8586	48.287525	30.8583	149.434175	0.0
PWY-7219	abd40160e03332710641ee74b1b42816	0.0	0.0	0.0	0.0	0.0	41.144400000000005	19.143575000000002	86.003225	27.143875	83.4317	25.71525	90.003375	80.860175	70.002625	81.431625	34.001275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.144325
PWY-7219	b639d3575f66b7b6b5dd908999072997	38.287150000000004	14.571975	16.57205	20.286475	33.429825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.431175	66.85965	116.861525	25.1438	53.716300000000004	18.572125	24.286625	0.0
PWY-7219	b8083ad94a9a412e5d124d68d2da3343	68.92479999999999	0.0	0.0	477.55039999999997	12.923399999999999	0.0	0.0	0.0	0.0	0.0	0.0	1633.2715999999998	9.231	19.6928	121.23379999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.461799999999998	1.8461999999999998
PWY-7219	bac85f511e578b92b4a16264719bdb2d	16.0006	1.1429	18.000675	37.429975	25.71525	125.71900000000001	131.147775	100.5752	130.2906	121.71885	146.005475	132.00495	130.004875	106.2897	118.575875	84.00315	25.429525	10.571825	34.85845	10.000375	10.000375	2.5715250000000003	39.43005	76.86002500000001
PWY-7219	c6f8879689d204423d60258f2759ebf1	7.714575	10.571825	2.000075	7.714575	3.4287	7.143125	14.28625	40.57295	3.4287	35.4299	28.5725	33.71555	31.429750000000002	14.28625	8.0003	14.857700000000001	16.0006	15.714875000000001	29.14395	2.5715250000000003	6.000225	6.000225	9.71465	14.857700000000001
PWY-7219	c9e3a646d6b14e727ec78e0abe6aa878	0.0	10.286100000000001	10.286100000000001	6.8574	6.8574	97.1465	158.8631	442.3023	171.435	126.8619	123.4332	194.293	268.5815	22.858	73.1456	53.716300000000004	11.429	28.5725	56.0021	13.7148	11.429	6.8574	2.2858	54.8592
PWY-7219	cebb9cfc1d8430f13650adacf98b0a61	0.0	0.0	0.0	0.0	0.0	48.0018	23.143725	67.716825	30.8583	38.572875	20.00075	5.7145	60.5737	18.85785	38.287150000000004	8.857475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.429075000000001
PWY-7219	cfe4029cc35d2695cf0ce8c5ff332956	19.715025	68.00255	31.429750000000002	31.429750000000002	33.429825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.715175000000002	42.001575	29.715400000000002	13.429075000000001	16.857775	9.428925	42.85875	0.0
PWY-7219	d307aef8086bbdb1c3e4f3d5511412dc	3.142975	19.715025	9.1432	7.428850000000001	14.000525	26.2867	12.00045	88.0033	4.00015	92.860625	50.85905	3.142975	2.5715250000000003	54.573475	0.57145	79.43155	44.287375000000004	30.572575	44.858825	13.429075000000001	10.85755	12.00045	19.143575000000002	44.858825
PWY-7219	d6cecaaf52a711cc96417a5334067830	53.14485	76.28857500000001	4.857325	25.71525	45.14455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.28685	24.0009	21.7151	33.71555	34.572725	30.8583	57.71645	0.0
PWY-7219	daac2b933e609bc0b483a4c25c92a055	0.0	0.0	0.0	0.0	0.0	23.143725	27.4296	17.71495	22.286550000000002	26.2867	49.71615	28.00105	28.858225	46.573175	28.858225	27.4296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.286550000000002
PWY-7219	de1be320837d0ac367b4ccef7f7ef44c	0.57145	0.0	0.0	0.0	0.0	44.858825	61.14515	18.2864	1.71435	21.7151	7.428850000000001	83.145975	58.002175	22.858	46.28745	3.7144250000000003	2.000075	0.0	0.857175	0.0	3.142975	3.142975	2.2858	11.143275000000001
PWY-7219	e6380dc8bedb392a5c2139c21c26a7e4	343.2	0.0	261.59999999999997	309.59999999999997	282.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	262.8	374.4	674.4	597.6	793.1999999999999	265.2	384.0	0.0
PWY-7219	f3e89fa547a772288e6624c88135a47f	0.0	0.0	0.0	0.0	0.0	78.002925	22.572275	2.5715250000000003	87.43185	11.714725	0.0	147.4341	124.5761	0.0	160.863175	3.7144250000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.857325
PWY-7219	f5b23f626e3f2d2d1213f83c6de3e385	19.143575000000002	11.714725	4.857325	3.7144250000000003	4.00015	26.2867	9.71465	19.715025	6.571675	28.286775000000002	42.001575	19.715025	34.85845	20.572200000000002	32.0012	35.715625	4.5716	4.857325	9.428925	13.429075000000001	16.286325	7.143125	33.429825	12.286175
PWY-7219	ff33233ffebbe6e3720af8bba7e89f08	68.288275	61.430875	41.430125000000004	52.5734	94.28925	28.5725	54.573475	64.28812500000001	88.86047500000001	56.287825	31.144025	47.716075000000004	10.286100000000001	42.573025	13.7148	24.0009	58.85935	46.8589	51.4305	86.28895	84.5746	49.430425	84.860325	14.28625
PWY-7220	20e568023c10eaac834f1c110aacea18	52.0	1034.0	460.0	288.0	510.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	48.0	96.0	6.0	38.0	6.0	412.0	0.0
PWY-7220	23fe12a325dfefcdb23447f43b6b896e	108.0	0.0	116.0	121.0	125.0	181.0	91.0	530.0	501.0	941.0	240.0	19.0	50.0	284.0	7.0	699.0	179.0	261.0	480.0	209.0	265.0	127.0	124.0	678.0
PWY-7220	288c8176059111c4c7fdfb0cd5afce64	25.5	22.5	14.75	17.25	23.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.75	27.75	28.75	21.0	24.0	13.0	41.5	0.0
PWY-7220	2a45f0b7f68a35504402988bcb8eb7fe	0.0	0.0	0.0	0.0	0.0	100.0	30.0	340.0	74.0	550.0	344.0	64.0	568.0	448.0	122.0	378.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0
PWY-7220	343635a5abc8d3b1dbd2b305eb0efe32	16.0	6.25	3.25	6.5	17.25	6.25	12.0	6.5	9.75	14.0	19.5	7.25	5.75	6.0	5.5	5.5	21.0	13.75	16.75	26.25	27.75	26.25	20.0	3.25
PWY-7220	40c2346925c479d2f90d76aea73b0975	0.75	4.75	0.0	0.0	1.75	16.75	9.0	87.75	5.75	88.25	38.5	2.0	2.5	36.0	2.25	65.5	7.75	5.75	7.0	1.25	1.5	1.75	5.75	35.25
PWY-7220	48292bb527301239168556057a7805bb	0.0	0.0	0.0	0.0	0.0	34.0	40.25	59.25	38.5	56.0	28.75	53.0	11.75	40.5	12.25	27.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.75
PWY-7220	5c5f6d5a2d45a21bc576e475985efa17	8.75	14.5	6.25	21.75	25.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.75	31.5	41.0	19.75	38.5	30.75	18.5	0.0
PWY-7220	663baa27cddeac43b08f428e96650bf5	28.0	7.25	11.25	8.75	18.75	70.75	108.0	134.0	218.25	204.75	93.0	114.25	123.75	102.75	84.5	138.25	7.0	8.25	6.75	22.0	18.75	18.25	28.25	55.75
PWY-7220	691eeed271e420c8e7a91d5ea0cf5431	26.75	33.75	25.5	16.75	45.75	1.25	1.25	0.0	3.0	0.0	5.25	0.0	0.0	0.0	0.0	1.5	23.75	17.0	27.0	44.0	40.25	28.5	32.0	6.25
PWY-7220	6d5af1db8934361889a6fb8d80c70836	77.0	60.5	46.75	53.5	84.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.25	41.5	48.0	68.0	63.0	71.0	96.25	0.0
PWY-7220	749f091c6dfc58f7a48d89cf4c0f3049	75.0	0.0	7.0	55.0	23.0	14.0	92.0	21.0	19.0	173.0	109.0	146.0	37.0	16.0	69.0	13.0	81.0	12.0	10.0	27.0	23.0	174.0	131.0	22.0
PWY-7220	763af2e6cfd1d573893fa6d28aafc4b5	22.25	27.5	22.75	23.25	35.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.5	13.0	11.75	25.75	29.75	18.0	26.5	0.0
PWY-7220	7e5d7cc681f5a0c25e0816a77d59ffb2	2.5	6.5	4.25	4.75	6.25	9.5	12.0	24.0	7.75	27.5	12.0	21.25	19.25	9.5	14.0	13.75	11.25	9.5	12.25	5.75	6.0	2.5	9.5	9.5
PWY-7220	86681c8e9c64b6683071cf185f9e3419	179.0	174.75	102.0	145.0	239.5	284.25	451.5	539.5	464.5	491.0	260.25	474.75	135.0	429.0	156.25	328.5	218.0	191.5	173.75	278.5	257.5	213.0	290.0	213.0
PWY-7220	8726f3950f95ade7a06f46b7cf3de779	37.0	55.33	18.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.67	30.67	43.67	28.33	14.0	14.67	70.33	0.0
PWY-7220	8db33d54e5184b0f448ae140f793368a	0.0	0.0	0.0	0.0	0.0	16.25	2.75	19.5	4.75	62.75	34.0	0.0	19.0	4.0	18.0	27.75	16.0	12.0	25.5	0.0	0.0	0.0	0.0	9.0
PWY-7220	9272935a83a4b015099938a373d42cc5	0.0	0.0	0.0	0.0	0.0	16.67	20.67	201.67	135.33	116.33	117.0	0.0	0.0	105.67	23.67	113.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67
PWY-7220	94be7094bb21b6425f166ebb9f64f64f	8.5	12.75	12.0	19.0	33.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.5	33.25	49.75	24.5	44.25	24.0	14.75	0.0
PWY-7220	a895f151de7f3a3e9b84e15800425631	72.25	224.0	85.5	85.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.25	101.75	86.75	34.0	42.25	27.0	130.75	0.0
PWY-7220	abd40160e03332710641ee74b1b42816	0.0	0.0	0.0	0.0	0.0	36.0	16.75	75.25	23.75	73.0	22.5	78.75	70.75	61.25	71.25	29.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.25
PWY-7220	b639d3575f66b7b6b5dd908999072997	33.5	12.75	14.5	17.75	29.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.75	58.5	102.25	22.0	47.0	16.25	21.25	0.0
PWY-7220	bac85f511e578b92b4a16264719bdb2d	14.0	1.0	15.75	32.75	22.5	110.0	114.75	88.0	114.0	106.5	127.75	115.5	113.75	93.0	103.75	73.5	22.25	9.25	30.5	8.75	8.75	2.25	34.5	67.25
PWY-7220	c6f8879689d204423d60258f2759ebf1	6.75	9.25	1.75	6.75	3.0	6.25	12.5	35.5	3.0	31.0	25.0	29.5	27.5	12.5	7.0	13.0	14.0	13.75	25.5	2.25	5.25	5.25	8.5	13.0
PWY-7220	c9e3a646d6b14e727ec78e0abe6aa878	0.0	10.799999999999999	10.799999999999999	7.199999999999999	7.199999999999999	102.0	166.79999999999998	464.4	180.0	133.2	129.6	204.0	282.0	24.0	76.8	56.4	12.0	30.0	58.8	14.399999999999999	12.0	7.199999999999999	2.4	57.599999999999994
PWY-7220	cebb9cfc1d8430f13650adacf98b0a61	0.0	0.0	0.0	0.0	0.0	42.0	20.25	59.25	27.0	33.75	17.5	5.0	53.0	16.5	33.5	7.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.75
PWY-7220	cfe4029cc35d2695cf0ce8c5ff332956	17.25	59.5	27.5	27.5	29.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.75	36.75	26.0	11.75	14.75	8.25	37.5	0.0
PWY-7220	d307aef8086bbdb1c3e4f3d5511412dc	2.75	17.25	8.0	6.5	12.25	23.0	10.5	77.0	3.5	81.25	44.5	2.75	2.25	47.75	0.5	69.5	38.75	26.75	39.25	11.75	9.5	10.5	16.75	39.25
PWY-7220	d6cecaaf52a711cc96417a5334067830	46.5	66.75	4.25	22.5	39.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.5	21.0	19.0	29.5	30.25	27.0	50.5	0.0
PWY-7220	daac2b933e609bc0b483a4c25c92a055	0.0	0.0	0.0	0.0	0.0	20.25	24.0	15.5	19.5	23.0	43.5	24.5	25.25	40.75	25.25	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.5
PWY-7220	de1be320837d0ac367b4ccef7f7ef44c	0.5	0.0	0.0	0.0	0.0	39.25	53.5	16.0	1.5	19.0	6.5	72.75	50.75	20.0	40.5	3.25	1.75	0.0	0.75	0.0	2.75	2.75	2.0	9.75
PWY-7220	e6380dc8bedb392a5c2139c21c26a7e4	286.0	0.0	218.0	258.0	235.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.0	312.0	562.0	498.0	661.0	221.0	320.0	0.0
PWY-7220	f3e89fa547a772288e6624c88135a47f	0.0	0.0	0.0	0.0	0.0	68.25	19.75	2.25	76.5	10.25	0.0	129.0	109.0	0.0	140.75	3.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.25
PWY-7220	f5b23f626e3f2d2d1213f83c6de3e385	16.75	10.25	4.25	3.25	3.5	23.0	8.5	17.25	5.75	24.75	36.75	17.25	30.5	18.0	28.0	31.25	4.0	4.25	8.25	11.75	14.25	6.25	29.25	10.75
PWY-7220	ff33233ffebbe6e3720af8bba7e89f08	59.75	53.75	36.25	46.0	82.5	25.0	47.75	56.25	77.75	49.25	27.25	41.75	9.0	37.25	12.0	21.0	51.5	41.0	45.0	75.5	74.0	43.25	74.25	12.5
PWY-7221	20e568023c10eaac834f1c110aacea18	26.0	517.0	230.0	144.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	24.0	48.0	3.0	19.0	3.0	206.0	0.0
